100000.000	27.357	1.569	
200000.000	51.286	1.629	
300000.000	75.214	1.924	
400000.000	99.107	2.469	
500000.000	122.857	3.271	
600000.000	145.607	5.260	
700000.000	168.857	5.008	
800000.000	192.214	5.671	
900000.000	216.250	5.324	
