100000.000	15.500	1.495	
200000.000	23.500	2.862	
300000.000	29.700	5.462	
400000.000	38.000	2.818	
500000.000	45.800	2.598	
600000.000	52.000	3.452	
700000.000	59.700	4.571	
800000.000	66.000	4.456	
900000.000	73.500	4.138	
