1000.000	11.259	34.593	
2000.000	19.500	86.348	
3000.000	29.948	95.589	
4000.000	38.552	153.898	
5000.000	46.655	175.950	
6000.000	54.828	224.371	
7000.000	64.328	255.069	
8000.000	73.207	267.445	
9000.000	82.017	279.738	
