100000.000	1187.569	201.563	
200000.000	1220.759	186.878	
300000.000	1253.586	222.697	
400000.000	1286.034	251.305	
500000.000	1317.603	260.102	
600000.000	1350.948	352.967	
700000.000	1383.276	403.139	
800000.000	1415.259	414.180	
900000.000	1448.379	500.288	
