1000.000	1149.000	10.920	
2000.000	1148.357	8.641	
3000.000	1149.643	11.353	
4000.000	1151.607	12.194	
5000.000	1152.250	9.490	
6000.000	1150.214	11.616	
7000.000	1152.429	12.760	
8000.000	1150.964	9.535	
9000.000	1153.214	13.106	
