1000.000	1.857	0.717	
2000.000	2.000	0.000	
3000.000	2.000	0.000	
4000.000	2.679	0.956	
5000.000	3.000	0.000	
6000.000	3.000	0.000	
7000.000	3.357	0.981	
8000.000	4.000	0.000	
9000.000	4.000	0.000	
