1000.000	1161.833	246.364	
2000.000	1173.833	346.071	
3000.000	1185.533	585.973	
4000.000	1196.433	746.419	
5000.000	1209.433	864.489	
6000.000	1219.300	1051.560	
7000.000	1235.583	1202.663	
8000.000	1231.550	1345.029	
9000.000	1258.633	1452.002	
