1000.000	11470.833	34012.377	
2000.000	11406.333	44821.230	
3000.000	11537.417	35722.155	
4000.000	11647.583	35515.096	
5000.000	11437.250	30656.677	
6000.000	11705.750	35914.570	
7000.000	11612.317	32659.313	
8000.000	11778.617	36691.350	
9000.000	11600.150	34686.077	
