1000.000	12.983	41.871	
2000.000	15.086	31.159	
3000.000	16.638	35.973	
4000.000	17.621	40.490	
5000.000	19.017	36.739	
6000.000	20.241	44.675	
7000.000	21.500	40.268	
8000.000	22.862	43.669	
9000.000	24.069	49.157	
