1000.000	1.000	0.000	
2000.000	1.000	0.000	
3000.000	1.000	0.000	
4000.000	1.000	0.000	
5000.000	1.000	0.000	
6000.000	1.000	0.000	
7000.000	1.000	0.000	
8000.000	1.000	0.000	
9000.000	1.000	0.000	
