1000.000	26.724	29.893	
2000.000	30.155	33.333	
3000.000	40.603	92.036	
4000.000	51.397	168.231	
5000.000	59.534	199.559	
6000.000	68.517	219.837	
7000.000	70.466	201.263	
8000.000	77.155	235.022	
9000.000	80.207	230.081	
