1000.000	215.536	8.435	
2000.000	215.714	7.581	
3000.000	215.893	8.899	
4000.000	215.714	6.565	
5000.000	214.679	7.242	
6000.000	217.071	5.765	
7000.000	216.393	8.069	
8000.000	216.536	9.035	
9000.000	215.571	9.644	
