1000.000	2.036	0.380	
2000.000	2.000	0.000	
3000.000	2.143	1.188	
4000.000	2.143	1.520	
5000.000	2.000	0.000	
6000.000	2.000	0.000	
7000.000	2.071	0.527	
8000.000	2.036	0.380	
9000.000	2.000	0.000	
