1000.000	279.500	232.929	
2000.000	539.431	484.924	
3000.000	805.379	554.513	
4000.000	1070.086	623.122	
5000.000	1330.224	636.958	
6000.000	1590.948	893.171	
7000.000	1856.362	902.285	
8000.000	2128.672	815.753	
9000.000	2384.310	849.208	
