100000.000	95727.207	10817.028	
200000.000	191335.224	21767.608	
300000.000	287125.379	31625.903	
400000.000	382770.534	42700.235	
500000.000	478167.431	52909.137	
600000.000	574246.517	68135.910	
700000.000	669968.052	61516.504	
800000.000	765745.724	82525.236	
900000.000	861848.638	70314.887	
